Year,District,Municipality,Ward_No,Ward_Name,Winning_Candidate,Party,Category,Reservation_Status,Source
2020,Wayanad,Mananthavady,28,GORIMOOLA,SARADA SAJEEVAN,CPI(M),ST Woman,ST Woman,OpenDataKerala GitHub
2020,Wayanad,Mananthavady,29,PARIYARAMKUNNU,SHYNI GEORGE,KC(M),Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Mananthavady,30,OZHAKKODI,PUSHPA RAJAN,CPI(M),ST Woman,ST Woman,OpenDataKerala GitHub
2020,Wayanad,Mananthavady,31,PALAKKULI,M NARAYANAN,INC,General,General,OpenDataKerala GitHub
2020,Wayanad,Mananthavady,32,KUZHINILAM,LEKHA RAJEEVAN,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Mananthavady,33,KANIYARAM,SUNIMOL FRANCIS,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Mananthavady,34,PUTHANPURA,SHEEJA MOBY,INC,ST Woman,ST Woman,OpenDataKerala GitHub
2020,Wayanad,Mananthavady,35,KUTTIMOOLA,V U JOY,INC,General,General,OpenDataKerala GitHub
2020,Wayanad,Mananthavady,36,CHIRAKKARA,V R PRAVEEJ,CPI(M),ST,ST,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,1,ARAM MILE,GIRIJA CHANDRAN,IUML,ST Woman,ST Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,2,CHETHALAYAM,A R JAYAKRISHNAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,3,CHENAD,NISHA P R,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,4,VENGOOR NORTH,BINDHU RAVI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,5,ODAPPALLAM,PRIYA VINOD,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,6,VENGOOR SOUTH,SHEEBA CHACKO,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,7,PAZHERY,S.RADHAKRISHNAN,CPI(M),ST,ST,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,8,KARUVALLIKUNNU,VALSA JOSE,INC,Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,9,ARMAD,SUMSHAD P,INDEPENDENT,General,General,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,10,KOTTAKUNNU,P K SUMATHI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,11,KIDANGIL,LISHA TEACHER,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,12,KUPPADI,K RASHEED,CPI(M),General,General,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,13,THIRUNELLY,SALY POULOSE,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,14,MANTHANDIKUNNU,TOM JOSE,KC(M),General,General,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,15,SATHRAMKUNNU,PRAJITHA RAVI,INC,Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,16,CHEROORKUNNU,RADHA RAVINDRAN,INC,Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,17,PALAKKARA,PRAMOD K S,CPI(M),SC,SC,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,18,THELAMBATTA,HEMA A C,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,19,THODUVETTY,AZEEZ MADALA,INC,General,General,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,20,KAIPPANCHERI,JAMSHEER ALI,CPI(M),General,General,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,21,MAITHANIKUNNU,M C BABU,CPI(M),General,General,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,22,FAIRLAND,SHAMEER MADATHIL,INDEPENDENT,General,General,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,23,KATTAYAD,NISHA SABU,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,24,SULTHAN BATHERY,ELSY POULOSE,CPI(M),General,General,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,25,PALLIKANDI,HARIF C K,IUML,General,General,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,26,MANICHIRA,SHAMILA JUNAISE,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,27,KALLUVAYAL,SALIM MADATHIL,CPI(M),General,General,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,28,POOMALA,BINDU SAJI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,29,DHOTTAPPANKULAM,T K RAMESH,CPI(M),ST,ST,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,30,BEENACHI,BINDU PRAMOD,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,31,POOTHIKKADU,K C YOHANNAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,32,CHEENAPULLU,RADHA BABU,IUML,ST Woman,ST Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,33,MANTHAMKOLLI,C K SAHADEVAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,34,PAZHUPPATHUR,MERCY TEACHER,INC,Woman,Woman,OpenDataKerala GitHub
2020,Wayanad,Sulthan Bathery,35,KAIVATTAMOOLA,SHOUKATH KALLIKKOODAN,INDEPENDENT,General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,1,MANNUR,P RAGHAVAN,INC,General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,2,PORORA,K PRIYA,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,3,ELANNUR,ABHINESH K,INC,General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,4,KEECHERY,SNEHA O K,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,5,ANIKKARI,P UMAIBA TEACHER,IUML,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,6,KALLUR,MAJEED K,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,7,KALAROAD,ABDUL JALEEL P P,IUML,General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,8,MUNDAYOD,SREEJA P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,9,PERUVAYALKKARI,SREELATHA C,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,10,BERAM,ASHRAF M,IUML,General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,11,KAYALLUR,E SREEJESH,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,12,KOLARI,ANITHA P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,13,PARIYARAM,SIJIL T K,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,14,AYYALLUR,SREENA K,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,15,EDAVELIKKAL,RAJATHA K,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,16,PAZHASSI,SREENATHAN P,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,17,URUVACHAL,ABHIMANUE K K,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,18,KARETTA,PRASEENA P,CPI,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,19,KUZHIKKAL,SHEEBA M,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,20,KAYANI,RANJITH M,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,21,PERINCHERI,MINI RAMAKRISHNAN,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,22,DEVARKAD,PREETHA O,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,23,KARA,PRAMIJA P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,24,NELLUNNI,N SHAJITH,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,25,ILLAMBHAGAM,P REJINA,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,26,MALAKKUTHAZHE,SEEMA V M,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,27,AIRPORT,P K NISHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,28,MATTANNUR,SUJITHA T,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,29,TOWN,K V PRASANTH,INC,General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,30,PALOTTUPALLY,PRAJILA P,IUML,SC,SC,OpenDataKerala GitHub
2020,Kannur,Mattanur,31,MINI NAGAR,V N MUHAMMED,IUML,General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,32,UTHIYOOR,V K SUGATHAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,33,MARUTHAYI,AJITHKUMAR C,INC,General,General,OpenDataKerala GitHub
2020,Kannur,Mattanur,34,METTADI,ANITHA C,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Mattanur,35,NALANKERI,VAHIDA C P,INL,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,1,KUPPAM,K M MUHAMMED KUNHI,IUML,General,General,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,2,RAJARAJESWARA,GOPINATHAN P,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,3,PUZHAKULANGARA,SURESH KUMAR C,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,4,MUKKOLA,MURSHIDA B,IUML,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,5,NHATTUVAYAL,RASIYA A P,IUML,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,6,KARYAMBALAM,KADEEJA K P,IUML,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,7,SALAMATH NAGAR,SAHIDA P K,IUML,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,8,KUNDAMKUZHI,K ABDUL SALEEM,IUML,General,General,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,9,SAYED NAGAR,RAJILA P,IUML,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,10,ASAD NAGAR,NASEER P,IUML,General,General,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,11,PUSHPAGIRI,MUNEERA T,IUML,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,12,ALLAMKULAM,SHABITHA M K,IUML,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,13,FAROOK NAGAR,SAJEENA M,IUML,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,14,BADARIYA NAGAR,RAHMATH BEEGAM P,IUML,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,15,MANNA,C MUHAMMED SIRAJ,IUML,General,General,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,16,HABEEB NAGAR,NUBLA,IUML,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,17,TOWN,P P MUHAMMED NIZAR,IUML,General,General,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,18,KODATHI MOTTA,SUJATHA,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,19,PALAKULANGARA,VALSARAJAN M,BJP,General,General,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,20,NETHAJI,C P MANOJ,INC,General,General,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,21,TRICHAMBARAM,SURESH P V,BJP,SC,SC,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,22,KAKKANCHAL,NABEESA BEEVI K,INC,General,General,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,23,KUTTIKOL,E KUNHIRAMAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,24,THURUTHI,V VIJAYAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,25,KOOVODE,VANAJA D,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,26,EZHAM MILE,SAJEERA M P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,27,PLATHOTTAM,SHYNI P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,28,THULLANOOR,GIREESAN C V,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,29,POOKOTH THERU,K RAMESAN,INC,General,General,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,30,KEEZHATTOOR,P VALSALA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,31,MANTHAMKUND,O SUBHAGIAM,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,32,PALAYAD,KALLINKEEL PADMANABHAN,INC,General,General,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,33,PULIMPARAMB,VASANTHI P V,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalipparamba,34,CHALATHUR,K M LATHEEF,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,1,VAKKUMMAL,VINEETHA K,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,2,CHORAKKULAM,V.PRABHAKARAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,3,NIRMALAGIRI,SREEJA.M.V,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,4,NOONHUMBAYI,RAJESH.P.P,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,5,PALAPARAMBA,M.N.ABDURAHIMAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,6,ADIYARAPPARA,NEETHA.M,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,7,MOORIYAD NORTH,GEETHA.K,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,8,MOORIYAD EAST,SUSHINA MAROLI,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,9,PUNCHAKKALAYI,V.RAMAKRISHNAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,10,KOLUTHUPARAMBA,NANDINI.C,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,11,MOORIYAD CENTRAL,SHAMEER.K.K,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,12,NARAVOOR SOUTH,PRADEEPAN.M,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,13,KUTTIKKAD,SHEEMA.K.V,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,14,TOWN,RAZIYA.P.P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,15,KAKKAD,MUHAMMED RAFI.V.P,INDEPENDENT,General,General,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,16,NARAVOOR CENTRAL,V.SUJATHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,17,THRIKKANNAPURAM,BIJUMON.A,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,18,THRIKKANNAPURAM SOUTH,K.ASHOKAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,19,THRIKKANNAPURAM WEST,SREELATHA.P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,20,PARAL,P.JAYARAM,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,21,POOKODE,GIRIJA.T,JD(U),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,22,NARAVOOR,HEMALATHA.R,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,23,VALIYAPARA,AJITHA.K,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,24,ELIPPATTACHIRA,SURENDRAN.N,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,25,MOOLAKKULAM,LIJI SAJESH,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,26,PAZHAYANIRATH,K.V.RAJEESH,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,27,PANNIYORA,SAJITH KUMAR.K.P,INC,SC,SC,OpenDataKerala GitHub
2020,Kannur,Kuthuparamba,28,EDAYILPEEDIKA,SANIL.C,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,1,KANIYERI,SUMATHI O,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,2,KIZHAKKUMBAD,KARUNAKARAN E,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,3,VELLOOR EAST,E BHASKARAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,4,EACHILAM VAYAL,SAJITHA V V,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,5,KANDOTH,CHANDRIKA K,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,6,KOROME NORTH,SUDHA N,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,7,KOROME CENTRAL,K V BHAVANI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,8,KOROME SOUTH,GOURI M,CPI,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,9,MUTHIYALAM,P LATHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,10,KANAYI NORTH,K M SULOCHANA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,11,MANIYARA,BHASKARAN P,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,12,KANAYI SOUTH,K V LALITHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,13,PARAVANTHATTA,CHANTHUKUTTY K M,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,14,KOKKOTT,CHANDRAMATHI T,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,15,CHITTARIKKOVVAL,IQBAL POPULAR,INL,General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,16,PERUMBA,B KRISHNAN,INDEPENDENT,SC,SC,OpenDataKerala GitHub
2020,Kannur,Payyannur,17,HOSPITAL,T VISWANATHAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,18,KOKKANISSERI,CHANDRAN MANIYARA,INC,General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,19,TOWN WARD,CHITHRA M P,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,20,MAVICHERI,KUNHAPPAN P V,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,21,KANDANKALI NORTH,M AANANDAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,22,KANDANKALI SOUTH,K BALAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,23,PUNCHAKKAD,VASANTHA RAVI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,24,KOTTY,SEMEERA T P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,25,MAMBALAM,M PRASAD,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,26,PADOLI,T P ANIL KUMAR,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,27,TEMPLE WARD,ATHAYI PADMINI,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,28,GRAMAM EAST,K K KUMAR,INC,General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,29,GRAMAM WEST,SARIKA TEACHER,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,30,KELOTH SOUTH,SHIJI P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,31,KELOTH NORTH,HASEENA KATTOOR,IUML,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,32,KAVVAYI,NASEEMA TEACHER,IUML,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,33,THAYINERI WEST,M BASHEER,INDEPENDENT,General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,34,THAYINERI EAST,A SHOBHA TEACHER,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,35,MUCHILOTT WARD,BALAN V,CPI,General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,36,ANNOOR SOUTH,K K PHALGUNAN,INC,General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,37,ANNOOR EAST,K U RADHAKRISHNAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,38,ANNOOR KIZHAKKEKOVVAL,P V SUBHASH,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,39,SANTHI GRAMAM,A ROOPESH,INC,General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,40,KARA,SUMA K K,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,41,ANNOOR WEST,ASHOK KUMAR K K,INC,General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,42,KARAMEL WEST,V K NISHAD,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Payyannur,43,KARAMEL EAST,JAYA C,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Payyannur,44,VELLOOR WEST,T DAKSHAYANI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,1,NITTOOR,SAHIRA T K,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,2,ILLIKKUNNU,MAJMA V,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,3,MANNAYAD,ADV MILICHANDRA,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,4,BAALATHIL,SONA P K,NCP,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,5,KUNNOTH,N MOHANAN,INC,General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,6,KAVUM BAGHAM,ANITHA C P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,7,KOLASSERI,SHEEJA V,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,8,KUYYALI,C PRASANTHAN,INC,General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,9,KOMATH PARA,BIJILA P K,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,10,KUZHIPPANGADE,SHABNA SHANAVAS,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,11,KANNOTH PALLI,K P ANSARI,IUML,General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,12,TOWN HALL,RASHIDA T V,IUML,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,13,MORAKUNNU,PRAMEELA P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,14,CHIRAKKARA,BHARAGAVAN K,CPI,General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,15,KUNHAMPARAMB,ASHA E,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,16,CHELLAKKARA,I ANITHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,17,MANHODI,LIJESK K,BJP,General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,18,PERINGALAM,VAZHAYIL SASI,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,19,VAYALALAM,BABY SUJATHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,20,URAANGODE,C GOPALAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,21,KUTTIMAKKOOL,C SOMAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,22,CHANDROTH,ADV. K.M.SREESAN,CPI,General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,23,MOOZHIKKARA,BINDU P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,24,EENGAYIL PEEDIKA,VASANTHA V,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,25,KODIYERI WEST,K MAHIJA TEACHER,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,26,KARAAL THERU,P MANOHARAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,27,MAMBALLI KUNNU,SINDHU,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,28,KODIYERI,VIJESH K V,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,29,MEETALE KODIYERI,SHEEBA M M,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,30,PAARAL,SINDHU K,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,31,POTHUVACHERI,T GEETHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,32,MADAPEEDIKA,JAYARAJAN M V,CPI(M),General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,33,PUNNOL EAST,K M JAMUNARANI TEACHER,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,34,PUNNOL,MYTHILI K T,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,35,KOMMAL VAYAL,BINDHU K,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,36,NANGARATH,MINI V,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,37,THALAYI,AJESH K,BJP,General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,38,TEMPLE,PREETHA PRADEEP,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,39,KALLAYI THERU,DHANNYA A,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,40,THIRUVANGADE,RESHMA N,CPI,General,General,OpenDataKerala GitHub
2020,Kannur,Thalassery,41,GOPALA PETTA,JISHA JAYACHANDRAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kannur,Thalassery,42,ST. PETERS,IRENE STEPHEN,CPI(M),Woman,Woman,OpenDataKerala GitHub
