Year,District,Block,Grama_Panchayat,Ward_No,Ward_Name,Winning_Candidate,Party,Category,Reservation_Status,Source
2020,Kottayam,,Thalayolaparambu,2,MIDAYIKUNNAM NORTH,ANJU M. UNNIKRISHNAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Thalayolaparambu,3,VETTIKKATTUMUKKU,NIZAR,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Thalayolaparambu,4,UMMAMKUNNU,DOMENIC CHERIAN,INDEPENDENT,General,General,OpenDataKerala GitHub
2020,Kottayam,,Thalayolaparambu,5,D.B. COLLEGE,SAJIMON VARGHESE,KC(M)PJJ,General,General,OpenDataKerala GitHub
2020,Kottayam,,Thalayolaparambu,6,POTHY,VIJAYAMMA BABU,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2020,Kottayam,,Thalayolaparambu,7,THRIKKARAYIKULAM,LISSAMMA JOSEPH,NCP,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Thalayolaparambu,8,THALAYOLAPARAMBU EAST,SHIJI VINCENT,KC(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Thalayolaparambu,9,ILLITHONDU,SHANO K.P.,KC(M),SC,SC,OpenDataKerala GitHub
2020,Kottayam,,Thalayolaparambu,10,THALAYOLAPARAMBU TOWN,JOSE V JACOB,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Thalayolaparambu,11,MATHANAM,ANITHA SUBASH,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Thalayolaparambu,12,KORIKKALPAZHAMPETTY,JAYAMMA M.T.,CPI(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Thalayolaparambu,13,THEVALAKKADU,ANIMON A. MANI,CPI,General,General,OpenDataKerala GitHub
2020,Kottayam,,Thalayolaparambu,14,CHAKKALA,ASISH K.,CPI(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Thalayolaparambu,15,VADAYAR ILLAMKAVU,SETHULAKSHMI ANILKUMAR,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Velloor,1,THONNALLOOR,SONIKA K.N.,CPI,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Velloor,2,MEVELLOOR,SALINI MOHANAN,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Velloor,3,VAIPPELPPADI,KURIAKOSE THOTTATHIL,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Velloor,4,CHANDRAMALA,SYAMKUMAR O.K.,KC(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Velloor,5,VELLOOR,NIKITHAKUMAR R,CPI(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Velloor,6,NEWSPRINT NAGAR,JAYA ANIL,CPI(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Velloor,7,IRUMPAYAM,RADHAMANI MOHANAN,KC(M),SC Woman,SC Woman,OpenDataKerala GitHub
2020,Kottayam,,Velloor,8,PERUMTHATTU,LISSY SUNNY,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Velloor,9,THANNIPPALLI,SACHIN K.S.,CPI(M),SC,SC,OpenDataKerala GitHub
2020,Kottayam,,Velloor,10,PUTHENCHANTHA,MAHILAMANI V.K.,CPI,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Velloor,11,VETTIKKATTUMUKKU,NIYAS J. KODIYANEZHATHU,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Velloor,12,PARACKAL,SUMA (GEENA SAIJAN),INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Velloor,13,THATTAVELI,SHINI SAJU,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Velloor,14,KARIPPALLY,LUKE MATHEW,KC(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Velloor,15,NEERPPARA,BABY P.P.,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Velloor,16,VARIKKAMKUNNU,MINI SIVAN,CPI,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,1,KAREEMADOM,MANOJ KAREEMADAM,CPI,General,General,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,2,VALLYAD,MARYKUTTY,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,3,KALLUNKATHRA,S RADHAKRISHNAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,4,PULIKKUTTISSERY,VIJI RAJESH,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,5,JAYANTHI,BIJU K MANTHATTIL,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,6,IRAVEESWARAM,M S JAYAKUMAR,BJP,General,General,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,7,H.S WARD,BINDU HARIKUMAR,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,8,KUDAMALOOR,THRESIAMMA CHACKO,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,9,AMBADI,P V SUSEELAN,CPI(M),SC,SC,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,10,PANDAVAM,SABITHA PREMJI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,11,MARYATHURUTHU,PRASANNA,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,12,ELAMKAVU,JAGADEESH K R,INDEPENDENT,General,General,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,13,AYMANAM,PRAMOD THANKACHAN,BJP,General,General,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,14,KALLUMADA,MINIMOL MANOJ,CPI,General,General,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,15,KUZHITHAR,DEVAKI K,BJP,General,General,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,16,OLASSA H S,ANU SIVAPRASAD,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,17,OLASSA PALLIKKAVALA,SUNITHA ABHISHEK,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,18,PARIPPU,SOSAMMA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,19,AMBALAKKADAVU,SUMA PRAKASH,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Aymanam,20,CHEEPUNKAL,MINI BIJU,CPI(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,1,VEDAGIRI,JOJO GEORGE,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,2,KOTTAKKUPURAM,SINI GEORGE,KC(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,3,ITI,SAJAN (SAJI THADATHIL),INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,4,KATTATHI,RAJITHA HARIKUMAR,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,5,RAILWAY STATION,BIJU VALIYAMALA,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,6,MANAKKAPADAM,MARY AMUTHA P,KC(M)PJJ,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,7,THRUKKEL,BABYNAS AJAS,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,8,CENTRAL,FASEENA SUDHIR,IUML,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,9,TOWN,JOSE AMBALAKULAM,KC(M)PJJ,General,General,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,10,UNIVERSITY,JOSHY ELANJIYIL,KC(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,11,NALPATHIMALA,SHIMY SAJI,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,12,MUNDAKAPADAM,ALICE JOSEPH,KC(M)PJJ,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,13,KANNUKULAM,JAMES K T,INDEPENDENT,General,General,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,14,AMALAGIRI,DAISY BENNY,KC(M)PJJ,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,15,KOTTARAM,HARIPRAKASH,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,16,ICH,JAMES THOMAS,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,17,MANNANAM,SHAJI JOSEPH,INDEPENDENT,General,General,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,18,MANNANAM EAST,RAJAMMA THADATHIL,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,19,VELAMKULAM,AMBILY PRADEEP,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,20,LISSUE,ICEY SAJAN,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,21,MANNARKUNNU,ASWATHYMOL K A,INC,SC,SC,OpenDataKerala GitHub
2020,Kottayam,,Athirampuzha,22,SREEKANDAMANGALAM,JOSE ANJALI,KC(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,1,MANCHADIKKARI,MANJU SHIJIMON,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,2,MANIYAPARAMBU,RENJINI MANOJ,CPI,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,3,CHOORAKKAVU,SETHULAKSHMI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,4,PINANCHIRAKUZHY,K K HARIKUTTAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,5,VILLOONNI,ROY MATHEW PUTHUSSERY,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,6,THONNUMKUZHY,JUSTIN JOSEPH,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,7,NEREKADAVU,LUKOSE PHILIP,KC(J),General,General,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,8,VARYAMUTTOM CHARAMKULAM,ROSILY TOMICHAN,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,9,MEDICAL COLLEGE,ARUN K PHILIP,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,10,ANGADI,PRINCE MATHEW,CPI(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,11,PANAMBALAM,DEEPA JOSE,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,12,KARIPPA,VISHNU VIJAYAN,INC,SC,SC,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,13,PERUMBADAPPU,OMANA SUNNY,KC(M)PJJ,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,14,PULIKKUTTISSERY,SHIBU KUMAR T M,CPI(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,15,KARIPPUTHATTU,SUNITHA BINU NAGAMVELIL,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Arpookara,16,ARYATTOOZHAM CHALAKARI,ANJU MANOJ,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Neendoor,1,KURUMULLOOR,SHINY SHAJI,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Neendoor,2,MOOZHIKULANGARA,SHAINU OMANAKUTTAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Neendoor,3,KAIRATHAPURAM,ALICE JOSEPH,KC(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Neendoor,4,S K V NORTH,RAGINI K S,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Neendoor,5,S K V SOUTH,SOUMYA VINEESH,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Neendoor,6,ONAMTHURUTHU,M MURALI,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Neendoor,7,KUTTYANIKULANGARA,M K SASI,CPI(M),SC,SC,OpenDataKerala GitHub
2020,Kottayam,,Neendoor,8,KAIPUZHA HOSPITAL WARD,V K PRADEEP,CPI(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Neendoor,9,KAIPUZHA POSTOFFICE WARD,MARIYA GORETHY,KC(M)PJJ,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Neendoor,10,MEKKAVU,P D BABU,CPI(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Neendoor,11,SASTHANKAL,SINU JOHN,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Neendoor,12,KUTTOMPURAM,LUKOSE,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Neendoor,13,PALATHURUTHU,LUI MEDAYIL,CPI(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Neendoor,14,PRAVATTOM,MAYA BAIJU,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Neendoor,15,ST.MICHEL,PUSHPAMMA THOMAS,KC(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Kadaplamattom,1,NECHIMATTOM,JANCY GEORGE,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Kadaplamattom,2,ELACKAD,K.R.SASIDHARAN NAIR,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Kadaplamattom,3,MYLADUMPARA,JOSE KODIYAMPURAYIDOM,INDEPENDENT,General,General,OpenDataKerala GitHub
2020,Kottayam,,Kadaplamattom,4,KADAPLAMATTOM,JAIMOL ROBERT,KC(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Kadaplamattom,5,ITTIYAPPARA,ANCY ZACHARIAS,KC(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Kadaplamattom,6,KIZHAKKEMARIYIDOM,SACHIN SADASIVAN,CPI,General,General,OpenDataKerala GitHub
2020,Kottayam,,Kadaplamattom,7,MARIYIDOM,BINCY SAVIO,KC(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Kadaplamattom,8,MOONNUTHODU,BEENA THOMAS PULICKIYIL,KC(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Kadaplamattom,9,NJARALAPPUZHA,PRAVEEN PRABHAKAR,INC,SC,SC,OpenDataKerala GitHub
2020,Kottayam,,Kadaplamattom,10,L.P. SCHOOL WARD,MATHAI MATHEW(JOYCHAN),INDEPENDENT,General,General,OpenDataKerala GitHub
2020,Kottayam,,Kadaplamattom,11,VAYALA,LALITHA MOHANAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Kadaplamattom,12,VAYALA TOWN,SHIBU(POTHAMAKKIYIL),INDEPENDENT,General,General,OpenDataKerala GitHub
2020,Kottayam,,Kadaplamattom,13,NELLIKKUNNU,THRESIAMMA SEBASTIAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Marangattupilly,1,KURIANAD,JANCY TOJO,KC(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Marangattupilly,2,POOVATHUMKAL,SANTHOSHKUMAR M N,BJP,SC,SC,OpenDataKerala GitHub
2020,Kottayam,,Marangattupilly,3,KURICHITHANAM,CYRIAC MATHEW,KC(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Marangattupilly,4,NELLITHANATHUMALA,BELGI EMMANUEL,KC(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Marangattupilly,5,IRUMUKHAM,PRASEEDA SAJEEV,INC,General,General,OpenDataKerala GitHub
2020,Kottayam,,Marangattupilly,6,PALAKKATTUMALA,NIRMALA DIVAKARAN,KC(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Marangattupilly,7,ANDOOR,USHA RAJU,CPI,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Marangattupilly,8,MARANGATTUPILLY,LISSY GEORGE,KC(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Marangattupilly,9,PAIKKAD,SALIMOL,KC(M),Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Marangattupilly,10,MANNACKANAD,BENET P MATHEW,KC(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Marangattupilly,11,VALIYAPARA,JOSEPH JOSEPH,KC(M),General,General,OpenDataKerala GitHub
2020,Kottayam,,Marangattupilly,12,CHERUVALLY,LISSY JOY,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2020,Kottayam,,Marangattupilly,13,VALAKUZHI,THULASIDASAN,CPI(M),General,General,OpenDataKerala GitHub
